district,province,agro_climatic_zone,season,farm_size_acres,variety,soil_type,irrigation_type,seasonal_rainfall_mm,avg_temperature_c,avg_relative_humidity_pct,fertilizer_kg_per_acre,previous_yield_kg_per_acre,pest_disease_level,planting_density_plants_per_acre,seed_rate_kg_per_acre,soil_ph,soil_organic_matter_pct,yield_kg_per_acre
Ampara,Eastern,Dry,Maha,1.800773242389402,OPV_Local,Clay,Rainfed,1062.8592208981977,29.58406259573582,79.97126981564914,49.598231047807374,2860.11497274861,Low,9677,9.05120358693383,6.485311727469435,2.600732264796999,3342.6644667504374
Monaragala,Uva,Dry,Maha,2.543981553554362,Hybrid_B,Sandy,Tube well,1454.701216757502,31.077897344300858,82.83978717622836,86.32680480358164,2791.682128338669,Low,7358,8.229331263057057,6.020539032107714,3.4196599022484695,4300.0
Kilinochchi,Northern,Dry,Maha,1.194652943586854,Hybrid_B,Sandy,Rainfed,809.5950475314447,28.76587709091366,72.77777921770952,60.55535106062028,2469.1831884529806,None,7534,8.408583870108435,5.722875831686049,2.4320391745827217,3073.8420583684115
Anuradhapura,North Central,Dry,Maha,0.515326075508316,Hybrid_A,Loam,Tank,1170.2183922922197,31.108540535227775,61.74896518212553,72.53057374124317,2752.7442258620113,Low,9404,8.734516291061459,6.061613800717532,1.6766622450333672,4137.270990867368
Badulla,Uva,Intermediate,Yala,1.2270135714350603,Hybrid_A,Sandy,Tube well,766.982833625178,25.636232388492868,68.49518434196706,75.87678632225264,2973.6645097565724,None,7376,9.484542145483728,6.182622526742453,2.0027551083898842,3541.1041544354407
Anuradhapura,North Central,Dry,Maha,2.751997350072255,Hybrid_A,Loam,Tank,1071.123467239693,29.59222225955052,71.65086410915153,55.699943221883885,2890.8349622260257,Low,9197,7.300561014812869,7.034919570885822,1.8309883074010167,3995.628606978093
Badulla,Uva,Intermediate,Yala,0.8134601030453712,Hybrid_B,Clay,Canal,1123.883135270835,27.760124011226647,76.75129885636476,67.17217474834352,1969.6234008909914,None,8306,8.602129391255227,6.4719353763988305,1.1806274013518294,3691.2779533831053
Badulla,Uva,Intermediate,Yala,1.077133894196224,Hybrid_B,Loam,Rainfed,1320.1281099694552,26.995255749108026,86.35479180038597,64.49897667882304,2881.25132429754,Low,9034,8.352260384382397,6.764863722921902,2.455442104386549,4080.0297454179126
Monaragala,Uva,Dry,Maha,0.849580564938361,Hybrid_B,Sandy,Rainfed,1052.7173733364782,29.13035885897711,77.67796319361604,98.82679241463138,3346.1872005317814,None,8294,8.269855938881019,5.642452813500572,1.335890953452668,4217.216846630809
Monaragala,Uva,Dry,Maha,3.43480368237082,OPV_Local,Sandy,Rainfed,995.7553436443984,29.482657274946064,76.27770548802219,70.14128993584063,2576.7179259788413,None,8701,8.402800744874131,6.233495036553043,1.7188427561330282,3625.328263715518
Monaragala,Uva,Dry,Yala,3.014468405707309,Hybrid_A,Clay,Tank,981.3212822835807,29.371237427194924,75.68630155486167,35.44072465449302,2286.757663057882,Medium,7725,8.657237404240078,7.1796317497682915,3.4619101023348424,3296.2574288276082
Monaragala,Uva,Dry,Maha,2.375802251197234,Hybrid_A,Loam,Tank,664.5540417173268,30.39749230734104,66.56354184556116,75.26343101044529,3631.114721294989,Low,7972,5.7166837249790365,6.271298100153951,2.670671744499,3850.0119053052645
Badulla,Uva,Intermediate,Maha,2.1410526784198445,Hybrid_A,Loam,Rainfed,1402.8924977883953,29.102943589927218,78.58789892082537,76.77711186909025,2595.507601682848,Low,9042,8.12248849695285,6.679707350435224,1.641272764769456,4300.0
Badulla,Uva,Intermediate,Yala,1.8722003269992704,Hybrid_B,Loam,Tank,968.9545153104317,29.44932571180498,65.18595471612782,139.03046774051987,3203.5438598077417,Low,9000,8.439616599322084,6.528499333685946,2.264785699865537,4300.0
Badulla,Uva,Intermediate,Yala,2.463878886166819,Hybrid_A,Loam,Canal,453.1145003738584,28.587080931835715,79.16841716831264,69.58840735819025,2596.822249702668,Low,9811,9.542279108335144,6.052205049479376,2.1849366009871742,2672.6121870604024
Ampara,Eastern,Dry,Maha,0.589362743450516,Hybrid_A,Clay,Tank,1309.6875099827391,30.11570250411675,77.35057472108798,81.35592231652909,2490.57773000636,High,9188,9.38045047775045,6.739431098416109,2.73223936003225,4201.51233962451
Ampara,Eastern,Dry,Maha,1.2585806387743375,Hybrid_A,Sandy,Tank,1068.205892442586,28.549096094800046,71.15223082216576,28.340477327016714,2849.5833570966342,Low,8801,7.601202505824991,6.696660550794583,2.5562990963385905,3530.52324662436
Anuradhapura,North Central,Dry,Maha,1.1754114603620964,Hybrid_B,Clay,Rainfed,1041.8067349116657,27.095365162711897,76.81250818125535,42.7363153132236,2845.1717047118577,High,9049,9.996724455422516,5.8110308203964,0.3,3347.532943802896
Badulla,Uva,Intermediate,Maha,2.352539880888408,Hybrid_A,Sandy,Tank,1411.203435016658,29.072251888998657,92.0,78.63315127793288,2546.2352772028507,Medium,8776,6.55401650462197,6.087379091009924,1.6135022933208272,4300.0
Ampara,Eastern,Dry,Maha,2.0447371284320357,Hybrid_A,Sandy,Tank,1027.863162367158,29.686228820630774,77.95058958800581,50.92313525436019,2483.591074588392,Low,8526,7.0195419841794635,6.031333963125326,1.5666453885187386,3654.5967370565236
Ampara,Eastern,Dry,Yala,2.152094231929647,Hybrid_A,Clay,Rainfed,771.793095325452,26.573419410068286,72.19432502688217,101.30045899419868,3149.010468941469,High,9668,9.85974379398684,6.439895915932647,2.0381209951839168,3305.03939999761
Ampara,Eastern,Dry,Maha,1.5997307867743027,Hybrid_A,Loam,Tube well,782.3519404506208,26.744582856235315,69.6967789030505,43.14432662988851,2546.5811169881295,Low,8666,8.001426750074685,7.053610390511836,2.128721335221624,3249.208191764189
Anuradhapura,North Central,Dry,Maha,0.4239291722847389,Hybrid_A,Clay,Tank,1279.9357247655064,29.95169143131702,67.58769067385494,50.86741221195672,3292.682609454203,Medium,7729,10.30694024858156,5.994720669408459,2.346874347925868,4269.822270556617
Monaragala,Uva,Dry,Maha,2.4730280595282257,Hybrid_A,Sandy,Tank,1049.708018625196,28.306780750469784,57.62599804722814,65.79738922279628,3773.2984770774246,Medium,9506,8.478813582292165,6.28169912685628,1.9157261249684323,4213.503220370318
Badulla,Uva,Intermediate,Maha,2.5392181741684787,Hybrid_B,Clay,Rainfed,1430.1991094231032,27.37515114687077,74.5583893626186,72.24083849576371,3410.588463627979,High,7684,6.885722207672316,6.474142378556433,1.9356213912992126,4300.0
Ampara,Eastern,Dry,Maha,2.131755538013075,Hybrid_A,Loam,Tank,1077.2839527672095,27.528173426614998,71.94487357340758,106.5523436460164,2768.772325084304,Low,9007,7.1138187583101615,6.122637366382236,1.637362533773244,4215.31335346861
Badulla,Uva,Intermediate,Yala,3.401513652239955,Hybrid_B,Loam,Canal,876.679277797869,26.826970986547593,70.45453284651231,64.85156309964641,2955.8705172674604,Medium,9688,8.416453873993225,6.25606861453532,2.0062305945741183,3417.9377131175524
Anuradhapura,North Central,Dry,Yala,3.8850617856100342,Hybrid_A,Loam,Rainfed,858.1914122996712,29.071065492627486,71.91764990942555,100.20266644288367,1891.0179972416072,Medium,10180,6.9336471323048405,6.280006451844514,1.5995289057909368,3278.2705276041493
Jaffna,Northern,Dry,Maha,0.3817818657104397,OPV_Local,Clay,Canal,1201.6779865380274,31.92917154794422,64.82095597244313,74.17353568742871,2481.967485325424,High,9183,8.521062555157327,6.111330890930061,2.2415105994097515,3856.7055727958027
Monaragala,Uva,Dry,Maha,1.7186413978590662,Hybrid_B,Loam,Rainfed,1031.127233284906,29.499149686508026,65.49755359618169,83.29933717981807,3130.5798861758317,Medium,8393,7.982953637464548,6.519645203343422,1.594296184771583,3893.259589403648
Badulla,Uva,Intermediate,Maha,1.2830956135946452,Hybrid_A,Loam,Rainfed,1590.6868871000627,29.503523605416365,74.39745860556776,28.93612107006644,3183.155749731507,High,8183,9.369688159079045,5.513453282029674,2.5248181368095164,4300.0
Anuradhapura,North Central,Dry,Yala,2.594225913113198,Hybrid_A,Sandy,Tank,810.4520111561083,30.32358214834804,73.6353667186914,82.85708557039466,3650.105045496504,None,7392,10.278933832465487,6.446960171885446,1.2708511661738102,3690.227141573633
Hambantota,Southern,Dry,Yala,0.5213830944510189,OPV_Local,Loam,Canal,897.340431473868,27.997127866704258,75.1817912957498,89.5115225821406,2583.2800466539575,Low,6456,8.718842961476144,6.596532348280079,2.1830063284731884,3599.4984739078523
Ampara,Eastern,Dry,Maha,0.8824990043334036,Hybrid_A,Clay,Rainfed,989.0804371783123,29.402172792278026,75.08605890123002,59.280971589501846,2476.202606752123,Low,8830,7.304029467250917,5.911378692001667,2.3755612980695524,3373.6371769221955
Ampara,Eastern,Dry,Yala,1.4588159508060816,Hybrid_A,Loam,Tank,1001.6533965154172,30.440068611139115,71.49076668373303,56.854775716783884,3357.395341913373,Medium,10365,9.576743855859975,6.438393164154261,1.3342139948513516,3828.4098876784046
Ampara,Eastern,Dry,Maha,2.3963884000024693,OPV_Local,Loam,Tank,1331.428475899042,28.302327247222706,70.69617236828589,75.50440453753728,3598.180345709265,Low,11000,9.167395365049801,6.317561521575826,2.274153953936385,4300.0
Ampara,Eastern,Dry,Maha,2.6969934754461313,OPV_Local,Sandy,Canal,964.2042989596769,28.830037895264763,66.39907460216983,79.66902707364498,3087.1533314750877,Medium,9211,10.341941676682291,6.397481791526929,2.3681191589147588,3571.1394129606847
Ampara,Eastern,Dry,Maha,1.532255282649319,Hybrid_A,Loam,Canal,766.0677757302219,29.07156495903207,78.34229898111872,82.65451035434445,2970.279602980108,None,8844,8.507769474490994,6.102855487236949,2.3891798941417743,3706.163888476622
Anuradhapura,North Central,Dry,Yala,1.445104416792016,Hybrid_A,Loam,Tank,710.1893319105135,30.332174694296793,70.64792416048522,93.31860044902568,3079.142498822213,Medium,9415,6.997448717679412,6.9453747934238805,2.082875371863699,3476.293422845195
Badulla,Uva,Intermediate,Maha,2.036219043975138,Hybrid_A,Loam,Rainfed,1161.5620533875865,29.6404732518998,74.78519122168622,32.43812493295517,2291.059735221563,Low,9912,8.328512004269665,6.15327071657923,2.0120127580969513,3684.081041833866
Badulla,Uva,Intermediate,Maha,0.9844290200999196,Hybrid_A,Loam,Canal,1089.4267987230905,28.212545457859864,77.7080858905773,70.7215338990549,2441.431959425971,None,8592,7.4833435413048655,6.800589285006154,2.6246745343066267,3779.2308280532743
Monaragala,Uva,Dry,Maha,1.0169646828172105,Hybrid_A,Sandy,Tank,1145.5988124677676,29.5832132044435,68.66957467997648,73.89005918706675,2530.3943644733486,Low,8555,10.340797299328392,7.003207473305657,0.9902931341506817,4024.9838711007224
Anuradhapura,North Central,Dry,Yala,0.8335824340678069,Hybrid_A,Sandy,Canal,698.149379376862,30.721193760212202,74.62897186495388,82.13247805526952,2963.0474708882084,Low,9151,7.040880658857809,6.871292967979652,2.718712994699441,3325.6884370850485
Badulla,Uva,Intermediate,Maha,1.8586968976768306,Hybrid_A,Clay,Rainfed,1424.213303696592,26.57640279356946,77.85868709475457,66.16420632613762,2854.6293272571957,Medium,8467,8.355380144761165,6.771721227148678,1.5942650339332478,4186.454253999493
Ampara,Eastern,Dry,Maha,1.422173967976224,Hybrid_B,Sandy,Rainfed,1157.967187372833,29.85306895481619,71.59355319810207,52.75715535709928,2469.972758027171,Low,7975,7.584995570946511,6.369769769477791,1.3989680076224738,3695.874574031677
Badulla,Uva,Intermediate,Maha,3.3128838475691307,OPV_Local,Clay,Canal,1316.7101589415392,28.691218902031668,80.89349371608394,42.771426708799446,3125.0455470434945,Medium,9598,7.66038528540356,6.417072025951422,2.3783302949677485,4098.235452369539
Badulla,Uva,Intermediate,Maha,1.6806769448474694,Hybrid_A,Loam,Tube well,1619.7173459306275,26.1936730403321,82.15751173818967,56.671061943304345,3482.1387206070644,Medium,10593,7.656677753438317,6.15269928884114,2.5017115208858614,4300.0
Monaragala,Uva,Dry,Maha,1.8568593429643736,Hybrid_A,Sandy,Tube well,991.5129790720501,31.23235840416258,65.46095863432446,87.8905141084555,2642.8355692606406,None,8548,9.369409085656883,6.553023082556001,2.299429098053672,3937.1849681571775
Anuradhapura,North Central,Dry,Maha,0.6164793521023797,Hybrid_A,Loam,Rainfed,809.0592495164146,30.07823927406219,76.2835887842678,82.07544437698202,2712.918566707447,Low,8687,8.860667476575292,6.438651852831999,0.3464897390767254,3425.4475069803466
Badulla,Uva,Intermediate,Maha,1.0911638874527019,Hybrid_A,Clay,Rainfed,1392.420787899405,28.528220711858808,90.33926138897725,45.12045442282985,2958.9254722608107,Medium,7966,9.111063910976473,5.986591069831258,1.607843230476441,4149.280753391161
Anuradhapura,North Central,Dry,Maha,1.225899137988286,Hybrid_B,Clay,Rainfed,823.1289196514264,29.239579539490755,71.14910326926508,123.3877626996015,3001.843126651492,None,7560,7.878748595411963,6.859622482943229,3.3619099410089475,3653.4836411567735
Badulla,Uva,Intermediate,Maha,0.3,Hybrid_B,Loam,Rainfed,1372.1206580254789,28.9091241674454,71.91662428624477,71.8851175508739,2371.3216570549735,Low,9029,7.515119045400674,6.216354622377901,1.2029292236468396,4270.825153578148
Monaragala,Uva,Dry,Yala,4.389753436478476,Hybrid_A,Sandy,Rainfed,655.367254329684,31.257012686502925,78.98115264079485,76.174000898783,3498.620603361956,None,9134,8.928075115234721,6.376095706142105,2.7564982176930393,3477.9925040672283
Monaragala,Uva,Dry,Maha,1.3056065768785983,OPV_Local,Clay,Rainfed,1372.2363896305105,28.951238013895853,72.74305971213055,71.2765001657847,3116.3409705262197,None,6777,7.832629675758174,6.495077661525763,2.7400552694988027,4300.0
Monaragala,Uva,Dry,Yala,1.3068718797724372,Hybrid_A,Loam,Tank,859.4044213157131,28.774306402554146,59.76660365740558,89.7354563315169,3295.4475173370633,Low,9386,7.248545762532702,6.309328809723617,1.8954350793393793,3975.7837925998742
Badulla,Uva,Intermediate,Maha,2.5349234642821767,Hybrid_B,Sandy,Canal,1318.4418581444595,29.492550974244207,80.45857677575698,51.05606597618145,3349.41538745258,Medium,9428,8.01265157675867,6.1842281646703405,2.1076028815985333,4300.0
Hambantota,Southern,Dry,Yala,0.9191022916488374,Hybrid_B,Sandy,Tube well,987.543950988298,31.671167619679732,71.69172462764575,51.352053570380136,2486.1226667909145,Low,7819,7.6367619010595265,6.233271355634487,0.9161030865749505,3318.8903624622308
Anuradhapura,North Central,Dry,Maha,2.7571633150973147,Hybrid_B,Loam,Canal,955.2763981525299,30.525430272479937,66.44839659762812,89.58544501840319,2892.172522713283,Medium,9297,7.206845933812663,5.997218570975528,2.318059752777369,3759.0215061725494
Anuradhapura,North Central,Dry,Maha,1.2380667724919037,Hybrid_A,Sandy,Canal,1228.04584475864,29.812530716000268,69.76694886284358,47.811796950323426,1995.6972094975167,Medium,9114,6.778716951501739,6.442904889748589,1.7155862487424256,3709.494150603264
Ampara,Eastern,Dry,Maha,1.613056775484629,OPV_Local,Clay,Canal,1203.2388697578758,27.657313452151474,77.5407320799219,83.47431346829924,2332.9930859978713,Medium,8580,8.456761983609606,6.33947644701922,2.1337019765979743,3975.9845192490716
Monaragala,Uva,Dry,Maha,2.2674680946547423,Hybrid_A,Loam,Canal,1340.0156935409127,31.914724534840918,79.14225727664189,75.48478910411804,3198.9371591155964,Low,8930,8.526293347613452,6.24186359392882,2.9943893511824755,4300.0
Anuradhapura,North Central,Dry,Maha,3.35574933844421,OPV_Local,Clay,Tank,1237.6117637028278,30.56227777958679,69.44586426608768,72.71804931102281,3640.74612217512,Low,8344,7.335201654237739,7.0667485311081695,3.2738110333715564,4300.0
Ampara,Eastern,Dry,Maha,2.434736817165637,Hybrid_A,Loam,Rainfed,906.440842229548,31.884473334039328,69.81417461312822,62.626968814228064,2903.781890485641,Low,10198,9.439373574207446,6.58668947516286,2.2243019710826744,3642.306221017071
Badulla,Uva,Intermediate,Maha,2.430232538792581,Hybrid_A,Sandy,Tank,1686.2046536294079,29.687623670257828,75.20516658529102,66.6815703455327,2728.9420224444752,High,8393,8.71452748243094,6.058773069000585,1.1085692655437316,4300.0
Ampara,Eastern,Dry,Yala,2.140506976136082,Hybrid_A,Clay,Tank,1080.4756827747403,29.459664922355543,75.7284454728468,58.63854783447342,2677.484034960199,Medium,8614,7.678763818805737,6.320451626597898,0.8159671907953774,3612.636576410727
Anuradhapura,North Central,Dry,Maha,1.6293682812988126,OPV_Local,Clay,Tube well,1292.393756309155,28.72028172778208,65.78079486766514,47.075022930651734,2615.3747730981304,Low,8483,7.6530043271827966,5.816747501087548,1.5807154207680683,3971.3798084432838
Anuradhapura,North Central,Dry,Yala,1.8701327881439622,Hybrid_A,Loam,Tube well,713.3457004780207,30.18775337588944,62.28480104839534,62.088147206045825,2946.4650824605314,None,8965,11.462337030378546,6.557410011055559,1.1971617822105927,3340.209952356805
Anuradhapura,North Central,Dry,Maha,0.3,Hybrid_A,Clay,Tank,1482.547297407733,29.114508680658506,83.9953422608752,87.91133876660186,3022.4680254808623,Low,9131,8.933177028037877,5.532547339294476,1.7047816240944704,4300.0
Anuradhapura,North Central,Dry,Maha,2.803876813205182,Hybrid_B,Sandy,Rainfed,1019.3684555190287,27.455354095807937,67.45320407122267,104.38355290718036,2704.922905631692,Medium,8580,8.17017798409763,7.256861465307853,3.038171240753444,3981.3860528733658
Anuradhapura,North Central,Dry,Maha,1.7489070501199513,Hybrid_A,Sandy,Tank,970.4492981174869,28.49528508274036,69.35274843594509,58.13930053072247,2589.7271061314677,Low,9550,7.284650927631228,6.49924364215624,2.7525714066138907,3565.359351450682
Monaragala,Uva,Dry,Maha,0.8528224576553978,Hybrid_A,Clay,Canal,1249.8990922974485,29.990328769242122,71.1531491731667,51.55111243416091,2387.5940126409478,None,9281,9.851878552737968,6.113211513837043,2.220870692486039,3837.1413603756137
Anuradhapura,North Central,Dry,Maha,1.3446131558756602,OPV_Local,Loam,Tank,1164.282400231802,29.27520517791235,59.57061260005017,23.34459664202854,2565.1166252999865,Low,9211,5.5,6.175121420731767,1.5316265004378051,3813.4534344438352
Ampara,Eastern,Dry,Maha,2.6297968558001505,Hybrid_A,Loam,Tank,1147.3872312003834,30.109922367609506,92.0,24.149515331031054,3484.3725928996655,Low,8541,8.81606179484331,6.379519489614442,1.6030345666213694,4086.059356062467
Badulla,Uva,Intermediate,Maha,2.2130332987943584,Hybrid_A,Loam,Canal,1182.226280856431,28.230144341851545,73.61426234570716,86.67428069831963,3047.9132502918856,Low,10463,8.306879659950862,6.700894662141058,1.968647277677261,4300.0
Ampara,Eastern,Dry,Maha,1.7895824090341397,Hybrid_A,Loam,Tube well,1147.2369002975158,31.393741669074622,78.9126981136913,89.12140103493172,2568.6733990699745,Medium,7999,9.550830614061528,6.794221056638408,2.9308694730256875,4027.2794250293286
Monaragala,Uva,Dry,Maha,1.68192877740767,Hybrid_A,Clay,Tube well,1240.9055549441812,29.271396272802626,74.94434216932936,44.75078942405532,2795.7879688462385,None,6107,8.294414226021816,5.6662870403281875,2.744196161582771,4149.548678297568
